Date,Home,hpts,Away,apts
2/21/15,Howard,50,Savannah St.,48
2/21/15,Chicago St.,31,Seattle,57
2/21/15,Manhattan,80,Siena,74
2/21/15,Tennessee Martin,68,SIU Edwardsville,76
2/21/15,Texas A&M,62,South Carolina,52
2/21/15,Maryland Eastern Shore,68,South Carolina St.,56
2/21/15,IUPUI,62,South Dakota,77
2/21/15,Oral Roberts,52,South Dakota St.,81
2/21/15,Abilene Christian,54,Southeastern Louisiana,55
2/21/15,Alabama A&M,63,Southern,72
2/21/15,Idaho,77,Southern Utah,79
2/21/15,St. Francis PA,54,St. Francis NY,66
2/21/15,Seton Hall,72,St. John's,85
2/21/15,California,61,Stanford,72
2/21/15,Nicholls St.,71,Stephen F. Austin,86
2/21/15,Kennesaw St.,61,Stetson,56
2/21/15,Binghamton,52,Stony Brook,64
2/21/15,Pittsburgh,65,Syracuse,61
2/21/15,Belmont,88,Tennessee Tech,82
2/21/15,Iowa St.,85,Texas,77
2/21/15,Arkansas Pine Bluff,50,Texas Southern,56
2/21/15,Oklahoma,79,Texas Tech,75
2/21/15,UNC Wilmington,73,Towson,69
2/21/15,Arkansas Little Rock,63,Troy,58
2/21/15,Marshall,54,UAB,72
2/21/15,Hawaii,67,UC Davis,74
2/21/15,Cal St. Northridge,58,UC Irvine,67
2/21/15,Cal Poly,44,UC Riverside,48
2/21/15,New Hampshire,76,UMass Lowell,60
2/21/15,Radford,75,UNC Asheville,68
2/21/15,Louisiana Lafayette,81,UT Arlington,70
2/21/15,Fresno St.,79,Utah St.,85
2/21/15,Texas Pan American,49,Utah Valley,72
2/21/15,UTSA,62,UTEP,69
2/21/15,Wright St.,48,Valparaiso,55
2/21/15,Missouri,53,Vanderbilt,76
2/21/15,Massachusetts,72,VCU,78
2/21/15,VMI,113,Western Carolina,111
2/21/15,Denver,59,Western Illinois,46
2/21/15,Toledo,97,Western Michigan,87
2/21/15,Minnesota,53,Wisconsin,63
2/21/15,The Citadel,52,Wofford,78
2/21/15,Columbia,56,Yale,50
2/21/15,Detroit,83,Youngstown St.,70
2/22/15,USC,59,Arizona St.,64
2/22/15,Boston University,69,Bucknell,78
2/22/15,Tulane,60,Connecticut,67
2/22/15,Missouri St.,43,Drake,78
2/22/15,William & Mary,80,Hofstra,78
2/22/15,Michigan St.,60,Illinois,53
2/22/15,Monmouth,68,Iona,69
2/22/15,Lafayette,63,Lehigh,61
2/22/15,Colgate,78,Loyola MD,80
2/22/15,Ohio St.,57,Michigan,64
2/22/15,Western Kentucky,66,Middle Tennessee,68
2/22/15,Cleveland St.,60,Milwaukee,66
2/22/15,Holy Cross,70,Navy,84
2/22/15,Iowa,74,Nebraska,46
2/22/15,Illinois Chicago,56,Oakland,81
2/22/15,Utah,58,Oregon,69
2/22/15,Indiana,84,Rutgers,54
2/22/15,La Salle,64,Saint Louis,68
2/22/15,Temple,39,Tulsa,55
2/22/15,Memphis,75,UCF,65
2/22/15,Furman,49,UNC Greensboro,84
2/22/15,Florida St.,41,Virginia,51
2/22/15,Washington,87,Washington St.,84
2/22/15,Evansville,43,Wichita St.,62
2/22/15,American,63,Army,72
2/22/15,Southeast Missouri St.,65,Eastern Illinois,73
2/22/15,College of Charleston,61,James Madison,68
2/23/15,Austin Peay,64,Eastern Kentucky,76
2/23/15,Alabama A&M,73,Alcorn St.,69
2/23/15,Louisville,52,Georgia Tech,51
2/23/15,Houston Baptist,64,Incarnate Word,77
2/23/15,Kansas,63,Kansas St.,70
2/23/15,Coastal Carolina,72,Longwood,59
2/23/15,Manhattan,67,Marist,54
2/23/15,Northwestern St.,79,Nicholls St.,57
2/23/15,Delaware St.,71,Norfolk St.,81
2/23/15,Morgan St.,57,North Carolina A&T,60
2/23/15,Arkansas Pine Bluff,58,Prairie View A&M,79
2/23/15,Florida A&M,52,Savannah St.,63
2/23/15,Howard,75,South Carolina St.,65
2/23/15,New Orleans,74,Southeastern Louisiana,73
2/23/15,Alabama St.,56,Southern,54
2/23/15,Xavier,57,St. John's,58
2/23/15,Lamar,74,Stephen F. Austin,103
2/23/15,Mississippi Valley St.,73,Texas Southern,83
2/23/15,Morehead St.,86,Tennessee St.,70
2/24/15,Texas A&M Corpus Chris,67,Abilene Christian,44
2/24/15,South Carolina,51,Alabama,59
2/24/15,Texas A&M,75,Arkansas,81
2/24/15,LSU,84,Auburn,61
2/24/15,Western Michigan,53,Ball St.,48
2/24/15,New Mexico,65,Boise St.,76
2/24/15,Akron,62,Buffalo,67
2/24/15,Niagara,82,Canisius,71
2/24/15,McNeese St.,77,Central Arkansas,60
2/24/15,Creighton,75,DePaul,62
2/24/15,Central Michigan,72,Eastern Michigan,56
2/24/15,Wisconsin,53,Maryland,59
2/24/15,Kent St.,81,Miami OH,86
2/24/15,Florida,52,Missouri,64
2/24/15,North Carolina St.,58,North Carolina,46
2/24/15,Syracuse,65,Notre Dame,60
2/24/15,Bowling Green,76,Ohio,65
2/24/15,Boston College,65,Pittsburgh,71
2/24/15,UNLV,65,Utah St.,83
2/24/15,Providence,61,Villanova,89
2/24/15,Texas,64,West Virginia,71
2/24/15,Bristol,81,Cal St. Bakersfield,95
2/25/15,Nevada,70,Air Force,75
2/25/15,Navy,49,American,68
2/25/15,Army,57,Boston University,63
2/25/15,Marquette,52,Butler,73
2/25/15,Oregon,80,California,69
2/25/15,UCF,60,Cincinnati,83
2/25/15,San Jose St.,56,Colorado St.,72
2/25/15,George Mason,63,Dayton,76
2/25/15,Valparaiso,60,Detroit,63
2/25/15,Loyola Chicago,80,Drake,75
2/25/15,Saint Louis,66,Duquesne,79
2/25/15,Connecticut,60,East Carolina,49
2/25/15,North Florida,76,Florida Gulf Coast,62
2/25/15,La Salle,48,Fordham,63
2/25/15,St. Bonaventure,46,George Washington,69
2/25/15,College of Charleston,40,Hofstra,73
2/25/15,Loyola MD,60,Holy Cross,63
2/25/15,Southern Illinois,56,Illinois St.,73
2/25/15,Wichita St.,63,Indiana St.,53
2/25/15,Illinois,60,Iowa,68
2/25/15,Baylor,79,Iowa St.,70
2/25/15,Colgate,95,Lafayette,83
2/25/15,Bucknell,65,Lehigh,84
2/25/15,Hartford,63,Maine,60
2/25/15,Saint Joseph's,82,Massachusetts,71
2/25/15,Florida St.,77,Miami FL,81
2/25/15,Georgia,76,Mississippi,72
2/25/15,Kentucky,74,Mississippi St.,56
2/25/15,Bradley,77,Missouri St.,80
2/25/15,Evansville,57,Northern Iowa,68
2/25/15,Indiana,65,Northwestern,72
2/25/15,Youngstown St.,71,Oakland,82
2/25/15,Davidson,60,Rhode Island,59
2/25/15,VCU,63,Richmond,67
2/25/15,Bethune Cookman,49,Savannah St.,58
2/25/15,Denver,66,South Dakota,48
2/25/15,Jacksonville,67,Stetson,70
2/25/15,UMass Lowell,60,Stony Brook,75
2/25/15,Texas Tech,54,TCU,71
2/25/15,Tulane,55,Tulsa,76
2/25/15,Washington,66,UCLA,88
2/25/15,Albany,67,UMBC,49
2/25/15,James Madison,54,UNC Wilmington,74
2/25/15,Washington St.,70,USC,66
2/25/15,Lipscomb,47,USC Upstate,70
2/25/15,New Hampshire,49,Vermont,64
2/25/15,Duke,91,Virginia Tech,86
2/25/15,Virginia,70,Wake Forest,34
2/25/15,Towson,50,William & Mary,65
2/25/15,Fresno St.,64,Wyoming,59
2/25/15,Northern Illinois,84,Toledo,82
2/26/15,Delaware,58,Drexel,44
2/26/15,Georgia Southern,77,Appalachian St.,58
2/26/15,Georgia St.,83,Arkansas Little Rock,92
2/26/15,UT Arlington,80,Arkansas St.,81
2/26/15,SIU Edwardsville,61,Austin Peay,64
2/26/15,Central Connecticut,69,Bryant,77
2/26/15,UC Irvine,63,Cal Poly,56
2/26/15,Cal St. Fullerton,72,Cal St. Northridge,82
2/26/15,Winthrop,50,Campbell,65
2/26/15,Grand Canyon,70,Chicago St.,74
2/26/15,Arizona,82,Colorado,54
2/26/15,Jacksonville St.,57,Eastern Kentucky,63
2/26/15,Montana St.,68,Eastern Washington,92
2/26/15,Northeastern,65,Elon,72
2/26/15,Sacred Heart,90,Fairleigh Dickinson,85
2/26/15,Western Carolina,49,Furman,53
2/26/15,Charleston Southern,81,Gardner Webb,91
2/26/15,San Diego,39,Gonzaga,59
2/26/15,Long Beach St.,59,Hawaii,78
2/26/15,Montana,87,Idaho,92
2/26/15,Green Bay,72,Illinois Chicago,67
2/26/15,Nebraska Omaha,73,IPFW,67
2/26/15,Western Illinois,66,IUPUI,71
2/26/15,Radford,69,Liberty,80
2/26/15,St. Francis NY,74,LIU Brooklyn,69
2/26/15,UTEP,60,Louisiana Tech,77
2/26/15,FIU,69,Marshall,87
2/26/15,Wofford,76,Mercer,72
2/26/15,Minnesota,96,Michigan St.,90
2/26/15,Rider,63,Monmouth,60
2/26/15,Tennessee Tech,73,Morehead St.,86
2/26/15,Eastern Illinois,57,Murray St.,65
2/26/15,Northern Arizona,85,North Dakota,75
2/26/15,Charlotte,65,North Texas,81
2/26/15,Southern Utah,67,Northern Colorado,77
2/26/15,Nebraska,57,Ohio St.,81
2/26/15,North Dakota St.,58,Oral Roberts,74
2/26/15,BYU,82,Portland,69
2/26/15,Coastal Carolina,69,Presbyterian,80
2/26/15,Rutgers,85,Purdue,92
2/26/15,Old Dominion,63,Rice,54
2/26/15,Wagner,59,Robert Morris,91
2/26/15,Saint Mary's,84,San Francisco,53
2/26/15,Pacific,64,Santa Clara,57
2/26/15,Louisiana Monroe,75,South Alabama,57
2/26/15,UTSA,66,Southern Miss,70
2/26/15,Mount St. Mary's,60,St. Francis PA,63
2/26/15,Oregon St.,48,Stanford,75
2/26/15,Houston,54,Temple,66
2/26/15,Vanderbilt,73,Tennessee,65
2/26/15,Tennessee Martin,69,Tennessee St.,52
2/26/15,Troy,61,Texas St.,67
2/26/15,East Tennessee St.,73,The Citadel,74
2/26/15,UC Davis,60,UC Santa Barbara,74
2/26/15,Utah Valley,50,UMKC,69
2/26/15,High Point,75,UNC Asheville,71
2/26/15,Samford,67,UNC Greensboro,81
2/26/15,Arizona St.,41,Utah,83
2/26/15,Chattanooga,86,VMI,82
2/26/15,Florida Atlantic,68,Western Kentucky,71
2/26/15,Milwaukee,61,Wright St.,58
2/26/15,Northern Kentucky,78,Kennesaw St.,53
2/26/15,SMU,66,Memphis,57
2/27/15,Ohio,58,Akron,70
2/27/15,Penn,69,Brown,75
2/27/15,Fairfield,65,Canisius,72
2/27/15,Valparaiso,56,Cleveland St.,53
2/27/15,Dartmouth,84,Columbia,71
2/27/15,Harvard,49,Cornell,57
2/27/15,Manhattan,75,Iona,79
2/27/15,Saint Peter's,67,Marist,69
2/27/15,Siena,63,Quinnipiac,73
2/27/15,Princeton,60,Yale,81
2/28/15,Utah St.,74,Air Force,60
2/28/15,Prairie View A&M,75,Alabama A&M,72
2/28/15,Texas Southern,58,Alabama St.,49
2/28/15,Vermont,73,Albany,79
2/28/15,Bucknell,71,American,69
2/28/15,Louisiana Monroe,43,Appalachian St.,66
2/28/15,Grambling St.,57,Arkansas Pine Bluff,66
2/28/15,West Virginia,66,Baylor,78
2/28/15,UMBC,69,Binghamton,76
2/28/15,North Carolina St.,63,Boston College,79
2/28/15,Holy Cross,77,Boston University,70
2/28/15,Indiana St.,60,Bradley,52
2/28/15,Princeton,80,Brown,62
2/28/15,St. Francis NY,51,Bryant,61
2/28/15,UC Davis,66,Cal Poly,56
2/28/15,UC Riverside,76,Cal St. Northridge,83
2/28/15,Southeastern Louisiana,72,Central Arkansas,74
2/28/15,High Point,93,Charleston Southern,97
2/28/15,Utah Valley,44,Chicago St.,65
2/28/15,Georgia Tech,63,Clemson,70
2/28/15,Lehigh,55,Colgate,61
2/28/15,Northeastern,65,College of Charleston,56
2/28/15,Harvard,80,Columbia,70
2/28/15,Dartmouth,56,Cornell,45
2/28/15,George Washington,66,Davidson,77
2/28/15,Maryland Eastern Shore,69,Delaware St.,65
2/28/15,Butler,67,DePaul,53
2/28/15,Syracuse,54,Duke,73
2/28/15,Tennessee Tech,67,Eastern Kentucky,70
2/28/15,Montana,77,Eastern Washington,76
2/28/15,UNC Wilmington,55,Elon,74
2/28/15,Illinois St.,69,Evansville,67
2/28/15,Central Connecticut,66,Fairleigh Dickinson,73
2/28/15,Tennessee,49,Florida,66
2/28/15,Louisville,81,Florida St.,59
2/28/15,New Mexico,55,Fresno St.,59
2/28/15,Wofford,62,Furman,60
2/28/15,Missouri,44,Georgia,68
2/28/15,BYU,73,Gonzaga,70
2/28/15,Oakland,63,Green Bay,83
2/28/15,Stony Brook,74,Hartford,59
2/28/15,Stephen F. Austin,102,Houston Baptist,87
2/28/15,Hampton,68,Howard,67
2/28/15,Montana St.,73,Idaho,80
2/28/15,Northwestern,60,Illinois,86
2/28/15,Wright St.,46,Illinois Chicago,61
2/28/15,Western Illinois,64,IPFW,84
2/28/15,Nebraska Omaha,87,IUPUI,80
2/28/15,Mississippi Valley St.,49,Jackson St.,73
2/28/15,Florida Gulf Coast,67,Jacksonville,75
2/28/15,Hofstra,73,James Madison,82
2/28/15,Texas,64,Kansas,69
2/28/15,Iowa St.,69,Kansas St.,70
2/28/15,Buffalo,71,Kent St.,65
2/28/15,Arkansas,67,Kentucky,84
2/28/15,Rhode Island,59,La Salle,56
2/28/15,Army,64,Lafayette,74
2/28/15,Incarnate Word,66,Lamar,79
2/28/15,UNC Asheville,95,Liberty,77
2/28/15,Kennesaw St.,75,Lipscomb,94
2/28/15,Cal St. Fullerton,47,Long Beach St.,70
2/28/15,Campbell,65,Longwood,70
2/28/15,Georgia Southern,58,Louisiana Lafayette,68
2/28/15,UTSA,66,Louisiana Tech,76
2/28/15,Missouri St.,51,Loyola Chicago,65
2/28/15,Mississippi,63,LSU,73
2/28/15,Florida Atlantic,63,Marshall,79
2/28/15,Michigan,56,Maryland,66
2/28/15,Fordham,74,Massachusetts,82
2/28/15,Nicholls St.,78,McNeese St.,83
2/28/15,Tulsa,74,Memphis,72
2/28/15,East Tennessee St.,64,Mercer,69
2/28/15,North Carolina,73,Miami FL,64
2/28/15,Bowling Green,62,Miami OH,57
2/28/15,Jacksonville St.,55,Morehead St.,87
2/28/15,Coppin St.,88,Morgan St.,77
2/28/15,Wagner,64,Mount St. Mary's,74
2/28/15,Navy,57,Loyola MD,47
2/28/15,San Jose St.,51,Nevada,62
2/28/15,Maine,56,New Hampshire,65
2/28/15,Abilene Christian,55,New Orleans,75
2/28/15,Sarah Lawrence,55,NJIT,90
2/28/15,Florida A&M,65,North Carolina A&T,77
2/28/15,Bethune Cookman,49,North Carolina Central,72
2/28/15,Southern Utah,71,North Dakota,65
2/28/15,Stetson,71,North Florida,86
2/28/15,Old Dominion,70,North Texas,57
2/28/15,Northern Arizona,74,Northern Colorado,76
2/28/15,Central Michigan,55,Northern Illinois,73
2/28/15,USC Upstate,65,Northern Kentucky,84
2/28/15,TCU,60,Oklahoma,67
2/28/15,Denver,57,Oral Roberts,60
2/28/15,Iowa,81,Penn St.,77
2/28/15,Loyola Marymount,49,Pepperdine,65
2/28/15,San Diego,78,Portland,66
2/28/15,Sacramento St.,73,Portland St.,60
2/28/15,Gardner Webb,62,Radford,72
2/28/15,Charlotte,77,Rice,76
2/28/15,Richmond,63,Saint Joseph's,57
2/28/15,St. Francis PA,70,Robert Morris,71
2/28/15,LIU Brooklyn,73,Sacred Heart,84
2/28/15,George Mason,78,Saint Louis,50
2/28/15,Boise St.,56,San Diego St.,46
2/28/15,Pacific,55,San Francisco,65
2/28/15,Saint Mary's,70,Santa Clara,71
2/28/15,Cal St. Bakersfield,43,Seattle,53
2/28/15,Creighton,66,Seton Hall,67
2/28/15,Mississippi St.,68,South Carolina,81
2/28/15,Savannah St.,68,South Carolina St.,57
2/28/15,South Dakota St.,64,South Dakota,80
2/28/15,Austin Peay,65,Southeast Missouri St.,89
2/28/15,Alcorn St.,63,Southern,71
2/28/15,Drake,57,Southern Illinois,63
2/28/15,UTEP,60,Southern Miss,63
2/28/15,Duquesne,75,St. Bonaventure,92
2/28/15,Georgetown,70,St. John's,81
2/28/15,Murray St.,73,Tennessee Martin,67
2/28/15,Tennessee St.,62,Belmont,88
2/28/15,Auburn,55,Texas A&M,80
2/28/15,Sam Houston St.,59,Texas A&M Corpus Chris,61
2/28/15,Arkansas St.,60,Texas St.,70
2/28/15,Oklahoma St.,62,Texas Tech,63
2/28/15,Western Carolina,67,The Citadel,54
2/28/15,Ball St.,59,Toledo,70
2/28/15,Delaware,65,Towson,60
2/28/15,Georgia St.,75,Troy,64
2/28/15,Cincinnati,63,Tulane,47
2/28/15,Middle Tennessee,95,UAB,100
2/28/15,UC Irvine,51,UC Santa Barbara,54
2/28/15,East Carolina,71,UCF,66
2/28/15,Grand Canyon,65,UMKC,70
2/28/15,Chattanooga,61,UNC Greensboro,58
2/28/15,Wyoming,57,UNLV,69
2/28/15,Washington,55,USC,70
2/28/15,Arkansas Little Rock,73,UT Arlington,82
2/28/15,Arizona,63,Utah,57
2/28/15,Alabama,66,Vanderbilt,73
2/28/15,Dayton,59,VCU,55
2/28/15,Virginia Tech,57,Virginia,69
2/28/15,Samford,80,VMI,69
2/28/15,Idaho St.,57,Weber St.,61
2/28/15,FIU,61,Western Kentucky,77
2/28/15,Eastern Michigan,72,Western Michigan,80
2/28/15,Northern Iowa,60,Wichita St.,74
2/28/15,Drexel,80,William & Mary,66
2/28/15,Presbyterian,53,Winthrop,80
2/28/15,Villanova,78,Xavier,66
2/28/15,Penn,50,Yale,55
2/28/15,Milwaukee,82,Youngstown St.,74
3/1/15,Oregon St.,56,California,73
3/1/15,Arizona St.,81,Colorado,87
3/1/15,SMU,73,Connecticut,81
3/1/15,South Florida,55,Houston,72
3/1/15,Quinnipiac,65,Manhattan,69
3/1/15,Marist,49,Rider,59
3/1/15,Siena,57,Monmouth,63
3/1/15,Fairfield,56,Niagara,57
3/1/15,Purdue,61,Ohio St.,65
3/1/15,Marquette,66,Providence,77
3/1/15,Iona,60,Saint Peter's,68
3/1/15,Oregon,73,Stanford,70
3/1/15,Washington St.,67,UCLA,72
3/1/15,Pittsburgh,66,Wake Forest,69
3/1/15,Michigan St.,61,Wisconsin,68
3/2/15,Texas Southern,77,Alabama A&M,75
3/2/15,Prairie View A&M,67,Alabama St.,65
3/2/15,Jackson St.,62,Arkansas Pine Bluff,64
3/2/15,Hampton,75,Delaware St.,85
3/2/15,Norfolk St.,59,Howard,61
3/2/15,Oklahoma,70,Iowa St.,77
3/2/15,Lamar,69,McNeese St.,70
3/2/15,Grambling St.,62,Mississippi Valley St.,66
3/2/15,Nicholls St.,89,New Orleans,79
3/2/15,Bethune Cookman,50,North Carolina A&T,67
3/2/15,Southeastern Louisiana,79,Northwestern St.,92
3/2/15,Central Arkansas,49,Sam Houston St.,76
3/2/15,North Carolina Central,62,Savannah St.,49
3/2/15,Incarnate Word,62,Stephen F. Austin,83
3/2/15,Virginia,59,Syracuse,47
3/2/15,Baylor,59,Texas,61
3/2/15,Boston College,66,Virginia Tech,59
3/3/15,Houston Baptist,71,Abilene Christian,83
3/3/15,Mississippi,82,Alabama,74
3/3/15,Eastern Michigan,67,Ball St.,60
3/3/15,Kent St.,81,Bowling Green,80
3/3/15,Ohio,66,Buffalo,93
3/3/15,Georgetown,60,Butler,54
3/3/15,Toledo,77,Central Michigan,85
3/3/15,North Carolina St.,66,Clemson,61
3/3/15,Villanova,76,Creighton,72
3/3/15,Rhode Island,59,Dayton,75
3/3/15,Texas A&M,62,Florida,66
3/3/15,Kentucky,72,Georgia,64
3/3/15,North Carolina,81,Georgia Tech,49
3/3/15,Iowa,77,Indiana,63
3/3/15,West Virginia,69,Kansas,76
3/3/15,Akron,63,Miami OH,70
3/3/15,Auburn,61,Missouri,63
3/3/15,Nebraska Omaha,80,North Dakota,78
3/3/15,Western Michigan,63,Northern Illinois,65
3/3/15,Michigan,78,Northwestern,82
3/3/15,Maryland,60,Rutgers,50
3/3/15,Army,52,Navy,56
3/3/15,Loyola MD,45,Holy Cross,62
3/3/15,Jacksonville,63,Florida Gulf Coast,81
3/3/15,Lipscomb,76,Northern Kentucky,73
3/3/15,Kennesaw St.,54,USC Upstate,90
3/3/15,Stetson,67,North Florida,81
3/3/15,Youngstown St.,67,Detroit,77
3/3/15,Wright St.,57,Illinois Chicago,60
3/4/15,New Mexico St.,69,Texas Pan American,48
3/4/15,Wake Forest,51,Duke,94
3/4/15,Duquesne,81,Fordham,66
3/4/15,Air Force,66,Fresno St.,68
3/4/15,George Washington,67,George Mason,51
3/4/15,Howard,62,NJIT,71
3/4/15,Nebraska,57,Illinois,69
3/4/15,Notre Dame,71,Louisville,59
3/4/15,Tennessee,78,LSU,63
3/4/15,St. John's,67,Marquette,51
3/4/15,Richmond,56,Massachusetts,53
3/4/15,Purdue,66,Michigan St.,72
3/4/15,Colorado St.,78,Nevada,62
3/4/15,TCU,70,Oklahoma St.,82
3/4/15,Oregon,65,Oregon St.,62
3/4/15,Ohio St.,77,Penn St.,67
3/4/15,Miami FL,67,Pittsburgh,63
3/4/15,La Salle,50,Saint Joseph's,55
3/4/15,St. Bonaventure,64,Saint Louis,48
3/4/15,Boise St.,68,San Jose St.,51
3/4/15,Providence,79,Seton Hall,66
3/4/15,UCF,45,South Florida,74
3/4/15,Houston,68,Tulane,63
3/4/15,Cincinnati,56,Tulsa,47
3/4/15,USC,74,UCLA,85
3/4/15,San Diego St.,60,UNLV,58
3/4/15,Mississippi St.,56,Vanderbilt,66
3/4/15,Utah St.,53,Wyoming,76
3/4/15,UC Santa Barbara,98,Hawaii,90
3/4/15,UMBC,39,Vermont,66
3/4/15,Hartford,63,New Hampshire,67
3/4/15,Binghamton,57,Stony Brook,62
3/4/15,Maine,66,Albany,83
3/4/15,LIU Brooklyn,70,St. Francis NY,79
3/4/15,Southeast Missouri St.,74,Morehead St.,79
3/4/15,Sacred Heart,85,Bryant,91
3/4/15,St. Francis PA,73,Mount St. Mary's,58
3/4/15,Wagner,68,Robert Morris,91
3/4/15,SIU Edwardsville,66,Eastern Illinois,78
3/4/15,Longwood,65,Presbyterian,61
3/4/15,Campbell,64,Gardner Webb,72
3/4/15,Liberty,70,UNC Asheville,80
3/5/15,Texas St.,64,Appalachian St.,67
3/5/15,California,60,Arizona,99
3/5/15,Stanford,62,Arizona St.,67
3/5/15,South Alabama,81,Arkansas St.,76
3/5/15,Western Kentucky,88,Charlotte,84
3/5/15,Memphis,54,Connecticut,53
3/5/15,Delaware St.,104,Coppin St.,92
3/5/15,VCU,55,Davidson,82
3/5/15,Temple,70,East Carolina,56
3/5/15,Middle Tennessee,54,FIU,59
3/5/15,UAB,59,Florida Atlantic,62
3/5/15,UT Arlington,64,Georgia Southern,76
3/5/15,Alabama St.,78,Grambling St.,46
3/5/15,Norfolk St.,80,Hampton,69
3/5/15,Eastern Washington,85,Idaho St.,81
3/5/15,Abilene Christian,52,Incarnate Word,64
3/5/15,Alabama A&M,54,Jackson St.,72
3/5/15,Sam Houston St.,67,Lamar,61
3/5/15,Cal St. Northridge,58,Long Beach St.,69
3/5/15,Arkansas Little Rock,69,Louisiana Lafayette,75
3/5/15,Georgia St.,58,Louisiana Monroe,50
3/5/15,Southern Miss,61,Louisiana Tech,72
3/5/15,Wisconsin,76,Minnesota,63
3/5/15,Southeastern Louisiana,79,New Orleans,85
3/5/15,Central Arkansas,70,Nicholls St.,77
3/5/15,North Carolina A&T,58,North Carolina Central,69
3/5/15,Portland St.,51,Northern Arizona,58
3/5/15,Marshall,50,Old Dominion,67
3/5/15,Southern,77,Prairie View A&M,73
3/5/15,Arkansas,78,South Carolina,74
3/5/15,Sacramento St.,65,Southern Utah,69
3/5/15,Northwestern St.,66,Stephen F. Austin,92
3/5/15,Houston Baptist,72,Texas A&M Corpus Chris,85
3/5/15,Alcorn St.,73,Texas Southern,94
3/5/15,UC Riverside,59,UC Davis,61
3/5/15,Cal St. Fullerton,62,UC Irvine,68
3/5/15,North Texas,60,UTEP,83
3/5/15,Rice,76,UTSA,74
3/5/15,Colorado,64,Washington,47
3/5/15,Utah,67,Washington St.,59
3/5/15,Idaho,63,Weber St.,74
3/5/15,South Carolina St.,62,Bethune Cookman,72
3/5/15,Morgan St.,76,Maryland Eastern Shore,89
3/5/15,Savannah St.,57,Florida A&M,64
3/5/15,Boston University,64,Lafayette,89
3/5/15,American,68,Lehigh,62
3/5/15,Morehead St.,76,Tennessee Martin,65
3/5/15,Southern Illinois,55,Missouri St.,48
3/5/15,Bradley,52,Drake,50
3/5/15,Niagara,54,Siena,71
3/5/15,Fairfield,33,Saint Peter's,63
3/5/15,Marist,80,Quinnipiac,74
3/5/15,USC Upstate,63,Florida Gulf Coast,62
3/5/15,Lipscomb,57,North Florida,71
3/5/15,Holy Cross,83,Bucknell,90
3/5/15,Navy,62,Colgate,72
3/5/15,Eastern Illinois,64,Belmont,97
3/6/15,Northern Illinois,71,Ball St.,67
3/6/15,Bowling Green,75,Buffalo,77
3/6/15,Brown,69,Dartmouth,75
3/6/15,Toledo,59,Eastern Michigan,85
3/6/15,Yale,62,Harvard,52
3/6/15,Akron,77,Kent St.,79
3/6/15,Miami OH,65,Ohio,95
3/6/15,Columbia,46,Penn,54
3/6/15,Cornell,53,Princeton,66
3/6/15,Texas Tech,74,Baylor,77
3/6/15,Central Michigan,62,Western Michigan,74
3/6/15,Winthrop,67,Radford,66
3/6/15,Evansville,67,Illinois St.,71
3/6/15,Samford,76,UNC Greensboro,81
3/6/15,Furman,73,The Citadel,56
3/6/15,Loyola Chicago,81,Indiana St.,53
3/6/15,Elon,74,Towson,69
3/6/15,College of Charleston,56,Drexel,48
3/6/15,Pacific,58,San Francisco,62
3/6/15,Loyola Marymount,54,Santa Clara,85
3/6/15,Illinois Chicago,72,Oakland,69
3/6/15,Detroit,53,Cleveland St.,70
3/6/15,Longwood,68,Charleston Southern,60
3/6/15,Gardner Webb,72,High Point,71
3/6/15,UNC Asheville,57,Coastal Carolina,74
3/6/15,Arkansas Pine Bluff,94,Mississippi Valley St.,75
3/6/15,Morehead St.,77,Murray St.,80
3/6/15,Southern Illinois,45,Wichita St.,56
3/6/15,Eastern Kentucky,52,Belmont,53
3/6/15,Bradley,46,Northern Iowa,71
3/7/15,Longwood,58,Winthrop,71
3/7/15,Illinois St.,65,Wichita St.,62
3/7/15,Alabama A&M,70,Grambling St.,66
3/7/15,UT Arlington,60,Appalachian St.,72
3/7/15,Stanford,69,Arizona,91
3/7/15,California,70,Arizona St.,74
3/7/15,LSU,81,Arkansas,78
3/7/15,Louisiana Lafayette,81,Arkansas St.,57
3/7/15,Georgia,64,Auburn,61
3/7/15,Fresno St.,52,Boise St.,71
3/7/15,Wake Forest,61,Boston College,79
3/7/15,Hawaii,91,Cal St. Fullerton,70
3/7/15,Marshall,73,Charlotte,86
3/7/15,Xavier,74,Creighton,73
3/7/15,Yale,58,Dartmouth,59
3/7/15,Davidson,107,Duquesne,78
3/7/15,UAB,66,FIU,70
3/7/15,Middle Tennessee,77,Florida Atlantic,54
3/7/15,Pittsburgh,52,Florida St.,61
3/7/15,Massachusetts,65,George Washington,87
3/7/15,Seton Hall,67,Georgetown,73
3/7/15,Georgia Southern,55,Georgia St.,72
3/7/15,Seattle,70,Grand Canyon,83
3/7/15,Brown,62,Harvard,72
3/7/15,Incarnate Word,77,Houston Baptist,78
3/7/15,Idaho,65,Idaho St.,67
3/7/15,Michigan St.,74,Indiana,72
3/7/15,Northwestern,52,Iowa,69
3/7/15,Alabama St.,62,Jackson St.,42
3/7/15,Florida,50,Kentucky,67
3/7/15,Dayton,53,La Salle,55
3/7/15,Texas St.,53,Louisiana Monroe,56
3/7/15,Virginia,57,Louisville,59
3/7/15,DePaul,48,Marquette,58
3/7/15,Rutgers,69,Michigan,79
